,Row,Date,Company Name,Ticker,Broker,Analyst,Rating Before,Rating After,Price Target Before,Price Target After,Score Before,Score After ,Event Type
706,773,2/25/2025,Starbucks Corp,SBUX,NaN,Zachary Fadem,Overweight,Overweight,125,125,1,1,No change
707,335,4/7/2025,Starbucks Corp,SBUX,NaN,David Tarantino,Outperform,Neutral,85,85,1,0,Downgrade
708,566,4/11/2025,Starbucks Corp,SBUX,Citi,Jon Tower,Neutral,Neutral,88,88,0,0,No change
709,430,4/22/2025,Starbucks Corp,SBUX,NaN,Jeffrey Bernstein,Overweight,Overweight,106,106,1,1,No change
710,396,4/29/2025,Starbucks Corp,SBUX,Guggenheim,Gregory Francfort,Neutral,Neutral,95,83,0,0,No change
711,248,4/30/2025,Starbucks Corp,SBUX,NaN,Christine Cho,Buy,Neutral,85,85,1,0,Downgrade
712,730,4/30/2025,Starbucks Corp,SBUX,Btig,Peter Saleh,Buy,Buy,115,105,1,1,No change
713,299,4/30/2025,Starbucks Corp,SBUX,Evercore,David Palmer,Outperform,Outperform,105,95,1,1,No change
714,431,6/26/2025,Starbucks Corp,SBUX,NaN,Jeffrey Bernstein,Overweight,Overweight,108,108,1,1,No change
715,567,7/14/2025,Starbucks Corp,SBUX,NaN,Jon Tower,Neutral,Neutral,100,100,0,0,No change
716,432,7/17/2025,Starbucks Corp,SBUX,NaN,Jeffrey Bernstein,Overweight,Overweight,106,106,1,1,No change
717,334,7/30/2025,Starbucks Corp,SBUX,NaN,David Tarantino,Neutral,Neutral,100,100,0,0,No change
718,218,5/31/2013,Costco Wholesale,COST,Ubs,Jason Derise,Buy,Buy,125,125,1,1,No change
719,141,9/25/2014,Costco Wholesale,COST,Jefferies,Daniel Binder,Hold,Hold,115,115,0,0,No change
720,220,10/2/2014,Costco Wholesale,COST,NaN,Jason Derise,Neutral,Neutral,125,125,0,0,No change
721,626,10/6/2014,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Buy,Buy,130,130,1,1,No change
722,140,10/7/2014,Costco Wholesale,COST,Jefferies,Daniel Binder,Hold,Hold,116,116,0,0,No change
723,221,10/9/2014,Costco Wholesale,COST,NaN,Jason Derise,Neutral,Neutral,129,129,0,0,No change
724,138,12/5/2014,Costco Wholesale,COST,Jefferies,Daniel Binder,Hold,Hold,118,130,0,0,No change
725,216,12/11/2014,Costco Wholesale,COST,NaN,Jason Derise,Neutral,Neutral,145,145,0,0,No change
726,139,1/7/2015,Costco Wholesale,COST,Jefferies,Daniel Binder,Hold,Hold,133,133,0,0,No change
727,628,2/5/2015,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Buy,Hold,147,142,1,0,Downgrade
728,616,7/9/2015,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Hold,Hold,143,143,0,0,No change
729,72,9/22/2015,Costco Wholesale,COST,NaN,Charles Grom,Buy,Buy,152,152,1,1,No change
730,627,9/30/2015,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Hold,Hold,144,144,0,0,No change
731,71,10/2/2015,Costco Wholesale,COST,NaN,Charles Grom,Buy,Buy,154,154,1,1,No change
732,222,10/26/2015,Costco Wholesale,COST,NaN,Jason Derise,Buy,Buy,180,180,1,1,No change
733,888,11/17/2015,Costco Wholesale,COST,Morgan Stanley,Simeon Gutman,Overweight,Overweight,163,179,1,1,No change
734,633,12/3/2015,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Hold,Buy,152,200,0,1,Upgrade
735,840,12/9/2015,Costco Wholesale,COST,Piper Sandler,Sean Naughton,Overweight,Overweight,171,174,1,1,No change
736,354,2/5/2016,Costco Wholesale,COST,Bmo,Kelly Bania,Outperform,Outperform,170,170,1,1,No change
737,37,2/12/2016,Costco Wholesale,COST,Oppenheimer,Brian Nagel,Outperform,Outperform,160,160,1,1,No change
738,621,5/16/2016,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Buy,Buy,196,196,1,1,No change
739,328,5/27/2016,Costco Wholesale,COST,Citi,Kate Mcshane,Neutral,Neutral,155,155,0,0,No change
740,622,5/31/2016,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Buy,Buy,195,195,1,1,No change
741,326,8/16/2016,Costco Wholesale,COST,Citi,Kate Mcshane,Neutral,Neutral,172,172,0,0,No change
742,330,9/30/2016,Costco Wholesale,COST,Citi,Kate Mcshane,Neutral,Neutral,167,167,0,0,No change
743,614,12/5/2016,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Buy,Buy,194,194,1,1,No change
744,48,1/11/2017,Costco Wholesale,COST,Oppenheimer,Brian Nagel,Outperform,Outperform,175,185,1,1,No change
745,310,3/3/2017,Costco Wholesale,COST,Barclays,Karen Short,Equal Weight,Equal Weight,170,170,NaN,NaN,None
746,558,3/3/2017,Costco Wholesale,COST,Td Cowen,Oliver Chen,Outperform,Outperform,170,190,1,1,No change
747,70,5/9/2017,Costco Wholesale,COST,NaN,Charles Grom,Accumulate,Accumulate,191,191,NaN,NaN,None
748,462,5/26/2017,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,191,191,1,1,No change
749,329,10/6/2017,Costco Wholesale,COST,Citi,Kate Mcshane,Buy,Buy,190,190,1,1,No change
750,463,11/30/2017,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,185,185,1,1,No change
751,327,6/1/2018,Costco Wholesale,COST,Citi,Kate Mcshane,Buy,Buy,222,222,1,1,No change
752,104,6/1/2018,Costco Wholesale,COST,NaN,Christopher Horvers,Overweight,Overweight,212,212,1,1,No change
753,910,7/12/2018,Costco Wholesale,COST,NaN,Zachary Fadem,Outperform,Outperform,235,235,1,1,No change
754,160,7/12/2018,Costco Wholesale,COST,Wells Fargo,Edward Kelly,Outperform,Outperform,235,235,1,1,No change
755,64,7/25/2018,Costco Wholesale,COST,Gordon Haskett,Charles Grom,Accumulate,Buy,222,235,NaN,1,None
756,771,8/21/2018,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,210,250,1,1,No change
757,464,9/7/2018,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,245,245,1,1,No change
758,916,9/14/2018,Costco Wholesale,COST,NaN,Zachary Fadem,Market Perform,Market Perform,235,235,0,0,No change
759,105,9/17/2018,Costco Wholesale,COST,NaN,Christopher Horvers,Overweight,Overweight,255,255,1,1,No change
760,514,10/5/2018,Costco Wholesale,COST,Deutsche Bank,Michael Baker,Hold,Hold,223,223,0,0,No change
761,625,10/5/2018,Costco Wholesale,COST,NaN,Paul Trussell,Hold,Hold,223,223,0,0,No change
762,908,12/14/2018,Costco Wholesale,COST,NaN,Zachary Fadem,Market Perform,Market Perform,220,220,0,0,No change
763,236,4/9/2019,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,265,265,1,1,No change
764,32,4/17/2019,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,270,270,1,1,No change
765,913,5/9/2019,Costco Wholesale,COST,NaN,Zachary Fadem,Market Perform,Market Perform,240,240,0,0,No change
766,53,5/16/2019,Costco Wholesale,COST,Raymond James,Budd Bugatch,Outperform,Outperform,250,260,1,1,No change
767,461,7/11/2019,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,289,289,1,1,No change
768,810,9/6/2019,Costco Wholesale,COST,Rbc,Scot Ciccarelli,Outperform,Outperform,299,321,1,1,No change
769,161,9/6/2019,Costco Wholesale,COST,NaN,Edward Kelly,Market Perform,Market Perform,290,290,0,0,No change
770,915,9/6/2019,Costco Wholesale,COST,NaN,Zachary Fadem,Market Perform,Market Perform,290,290,0,0,No change
771,223,9/9/2019,Costco Wholesale,COST,NaN,Jason Derise,Buy,Buy,335,335,1,1,No change
772,28,9/18/2019,Costco Wholesale,COST,Bernstein,Brandon Fletcher,Underperform,Market Perform,230,220,-1,0,Upgrade
773,624,10/1/2019,Costco Wholesale,COST,NaN,Paul Trussell,Hold,Hold,274,274,0,0,No change
774,243,10/4/2019,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,329,329,1,1,No change
775,623,11/7/2019,Costco Wholesale,COST,NaN,Paul Trussell,Hold,Hold,286,286,0,0,No change
776,615,12/13/2019,Costco Wholesale,COST,NaN,Paul Trussell,Hold,Hold,288,288,0,0,No change
777,217,3/6/2020,Costco Wholesale,COST,NaN,Jason Derise,Buy,Buy,355,355,1,1,No change
778,513,3/6/2020,Costco Wholesale,COST,Nomura,Michael Baker,Neutral,Neutral,310,310,0,0,No change
779,613,4/9/2020,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Hold,Hold,295,295,0,0,No change
780,620,5/7/2020,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Hold,Hold,290,290,0,0,No change
781,619,6/4/2020,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Hold,Hold,297,297,0,0,No change
782,617,7/9/2020,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Hold,Hold,298,298,0,0,No change
783,39,7/9/2020,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,355,355,1,1,No change
784,618,7/30/2020,Costco Wholesale,COST,Deutsche Bank,Paul Trussell,Hold,Hold,299,299,0,0,No change
785,587,8/6/2020,Costco Wholesale,COST,Citi,Paul Lejuez,Neutral,Neutral,345,345,0,0,No change
786,46,9/3/2020,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,400,400,1,1,No change
787,244,9/3/2020,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,400,400,1,1,No change
788,246,9/25/2020,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,365,365,1,1,No change
789,311,10/6/2020,Costco Wholesale,COST,Barclays,Karen Short,Short,Overweight,330,400,-1,1,Upgrade
790,240,3/5/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,395,395,1,1,No change
791,41,3/5/2021,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,395,395,1,1,No change
792,835,3/11/2021,Costco Wholesale,COST,R5 Capital,Scott Mushkin,Buy,Hold,379,400,1,0,Downgrade
793,1,3/11/2021,Costco Wholesale,COST,NaN,Zachary Fadem,Equal Weight,Overweight,340,370,NaN,1,None
794,162,3/11/2021,Costco Wholesale,COST,Wells Fargo,Edward Kelly,Overweight,Equal Weight,340,370,1,NaN,None
795,325,4/8/2021,Costco Wholesale,COST,Goldman Sachs,Kate Mcshane,Buy,Buy,350,350,1,1,No change
796,34,4/8/2021,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,400,400,1,1,No change
797,907,4/8/2021,Costco Wholesale,COST,NaN,Zachary Fadem,Overweight,Overweight,400,400,1,1,No change
798,466,4/8/2021,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,370,385,1,1,No change
799,43,5/18/2021,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,425,425,1,1,No change
800,308,5/28/2021,Costco Wholesale,COST,Barclays,Karen Short,Short,Overweight,400,450,-1,1,Upgrade
801,241,5/28/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,415,415,1,1,No change
802,871,6/1/2021,Costco Wholesale,COST,Morgan Stanley,Simeon Gutman,Overweight,Overweight,415,415,1,1,No change
803,590,6/2/2021,Costco Wholesale,COST,NaN,Paul Lejuez,Neutral,Neutral,400,400,0,0,No change
804,911,6/2/2021,Costco Wholesale,COST,NaN,Zachary Fadem,Overweight,Overweight,415,415,1,1,No change
805,239,7/9/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,440,440,1,1,No change
806,40,7/9/2021,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,440,440,1,1,No change
807,869,7/9/2021,Costco Wholesale,COST,Morgan Stanley,Simeon Gutman,Overweight,Overweight,425,425,1,1,No change
808,238,8/5/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,480,480,1,1,No change
809,35,8/5/2021,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,480,480,1,1,No change
810,245,9/2/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,500,500,1,1,No change
811,47,9/2/2021,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,500,500,1,1,No change
812,288,9/24/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,480,480,1,1,No change
813,17,9/24/2021,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,490,490,1,1,No change
814,895,9/24/2021,Costco Wholesale,COST,Morgan Stanley,Simeon Gutman,Overweight,Overweight,510,510,1,1,No change
815,596,10/1/2021,Costco Wholesale,COST,NaN,Paul Lejuez,Neutral,Neutral,495,495,0,0,No change
816,18,10/1/2021,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,490,490,1,1,No change
817,383,10/1/2021,Costco Wholesale,COST,Deutsche Bank,Krisztina Katai,Hold,Hold,424,424,0,0,No change
818,896,10/1/2021,Costco Wholesale,COST,Morgan Stanley,Simeon Gutman,Overweight,Overweight,510,510,1,1,No change
819,725,10/1/2021,Costco Wholesale,COST,Credit Suisse,Robert Moskow,Neutral,Neutral,490,490,0,0,No change
820,719,10/1/2021,Costco Wholesale,COST,Baird,Peter Benedict,Outperform,Outperform,520,520,1,1,No change
821,289,10/1/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,480,480,1,1,No change
822,577,10/8/2021,Costco Wholesale,COST,Td Cowen,Oliver Chen,Outperform,Outperform,520,520,1,1,No change
823,490,11/2/2021,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,515,515,1,1,No change
824,290,11/5/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,540,540,1,1,No change
825,19,11/5/2021,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,540,540,1,1,No change
826,764,11/10/2021,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,540,540,1,1,No change
827,242,11/10/2021,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,540,540,1,1,No change
828,45,11/10/2021,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,540,540,1,1,No change
829,79,11/11/2021,Costco Wholesale,COST,Gordon Haskett,Charles Grom,Accumulate,Buy,525,575,NaN,1,None
830,20,12/3/2021,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,565,565,1,1,No change
831,589,12/3/2021,Costco Wholesale,COST,NaN,Paul Lejuez,Neutral,Neutral,540,540,0,0,No change
832,36,12/10/2021,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,565,565,1,1,No change
833,291,12/10/2021,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,610,610,1,1,No change
834,319,12/10/2021,Costco Wholesale,COST,NaN,Karen Short,Overweight,Overweight,570,570,1,1,No change
835,86,12/14/2021,Costco Wholesale,COST,Argus,Christopher Graja,Buy,Buy,515,610,1,1,No change
836,358,3/4/2022,Costco Wholesale,COST,Bmo,Kelly Bania,Outperform,Outperform,560,580,1,1,No change
837,292,3/4/2022,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,615,615,1,1,No change
838,42,3/30/2022,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,620,620,1,1,No change
839,904,4/7/2022,Costco Wholesale,COST,Jefferies,Stephanie Wissink,Buy,Buy,650,670,1,1,No change
840,324,4/7/2022,Costco Wholesale,COST,Goldman Sachs,Kate Mcshane,Buy,Buy,627,627,1,1,No change
841,33,4/7/2022,Costco Wholesale,COST,NaN,Brian Nagel,Outperform,Outperform,645,645,1,1,No change
842,21,4/19/2022,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,645,645,1,1,No change
843,293,5/27/2022,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,590,590,1,1,No change
844,22,5/31/2022,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,560,560,1,1,No change
845,135,6/2/2022,Costco Wholesale,COST,NaN,Corey Tarlowe,Buy,Buy,580,580,1,1,No change
846,385,7/14/2022,Costco Wholesale,COST,Deutsche Bank,Krisztina Katai,Buy,Hold,525,579,1,0,Downgrade
847,344,8/4/2022,Costco Wholesale,COST,Goldman Sachs,Kate Mcshane,Buy,Buy,573,573,1,1,No change
848,23,8/5/2022,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,600,600,1,1,No change
849,127,9/1/2022,Costco Wholesale,COST,Jefferies,Corey Tarlowe,Buy,Buy,580,610,1,1,No change
850,897,9/23/2022,Costco Wholesale,COST,Morgan Stanley,Simeon Gutman,Overweight,Overweight,525,525,1,1,No change
851,24,9/26/2022,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,560,560,1,1,No change
852,25,12/1/2022,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,570,570,1,1,No change
853,294,12/9/2022,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,580,580,1,1,No change
854,460,12/9/2022,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,In Line,565,545,1,NaN,None
855,554,1/6/2023,Costco Wholesale,COST,Ubs,Michael Lasser,Buy,Buy,600,600,1,1,No change
856,175,2/6/2023,Costco Wholesale,COST,NaN,George Kelly,Equal Weight,Equal Weight,475,475,NaN,NaN,None
857,855,2/8/2023,Costco Wholesale,COST,NaN,Seth Sigman,Equal Weight,Equal Weight,510,510,NaN,NaN,None
858,306,3/3/2023,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,540,540,1,1,No change
859,261,3/28/2023,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,540,540,1,1,No change
860,262,4/6/2023,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,540,540,1,1,No change
861,779,4/6/2023,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,550,550,1,1,No change
862,13,5/26/2023,Costco Wholesale,COST,Roth Mkm,Bill Kirk,Neutral,Neutral,482,482,0,0,No change
863,263,5/26/2023,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,540,540,1,1,No change
864,780,5/26/2023,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,550,550,1,1,No change
865,443,6/2/2023,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,570,570,1,1,No change
866,781,6/5/2023,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,575,575,1,1,No change
867,212,6/8/2023,Costco Wholesale,COST,Tigress Partners,Ivan Feinseth,Buy,Buy,635,635,1,1,No change
868,264,6/29/2023,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,540,540,1,1,No change
869,597,7/10/2023,Costco Wholesale,COST,Citi,Paul Lejuez,Neutral,Neutral,530,530,0,0,No change
870,769,7/25/2023,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,575,630,1,1,No change
871,265,8/3/2023,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,575,575,1,1,No change
872,266,8/28/2023,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,575,575,1,1,No change
873,491,8/31/2023,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,575,575,1,1,No change
874,196,9/8/2023,Costco Wholesale,COST,Evercore,Greg Melich,Outperform,Outperform,600,600,1,1,No change
875,267,9/18/2023,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,575,575,1,1,No change
876,521,9/26/2023,Costco Wholesale,COST,D.A. Davidson,Michael Baker,Neutral,Neutral,478,570,0,0,No change
877,268,9/27/2023,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,575,575,1,1,No change
878,741,9/27/2023,Costco Wholesale,COST,Baml,Robert Ohmes,Buy,Buy,610,610,1,1,No change
879,14,9/27/2023,Costco Wholesale,COST,Roth Mkm,Bill Kirk,Neutral,Neutral,502,502,0,0,No change
880,26,9/27/2023,Costco Wholesale,COST,NaN,Bobby Griffin,Outperform,Outperform,580,580,1,1,No change
881,831,10/5/2023,Costco Wholesale,COST,NaN,Scot Ciccarelli,Buy,Buy,619,619,1,1,No change
882,269,10/19/2023,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,600,600,1,1,No change
883,270,11/2/2023,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,600,600,1,1,No change
884,492,11/30/2023,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,615,615,1,1,No change
885,832,11/30/2023,Costco Wholesale,COST,NaN,Scot Ciccarelli,Buy,Buy,619,619,1,1,No change
886,782,12/15/2023,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,675,675,1,1,No change
887,213,12/29/2023,Costco Wholesale,COST,Tigress Partners,Ivan Feinseth,Buy,Buy,745,745,1,1,No change
888,783,2/2/2024,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,760,760,1,1,No change
889,345,2/8/2024,Costco Wholesale,COST,Goldman Sachs,Kate Mcshane,Buy,Buy,749,749,1,1,No change
890,176,2/8/2024,Costco Wholesale,COST,NaN,George Kelly,Equal Weight,Equal Weight,675,675,NaN,NaN,None
891,484,3/8/2024,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,735,800,1,1,No change
892,524,3/8/2024,Costco Wholesale,COST,D.A. Davidson,Michael Baker,Neutral,Neutral,600,680,0,0,No change
893,367,3/11/2024,Costco Wholesale,COST,Bmo,Kelly Bania,Outperform,Outperform,800,800,1,1,No change
894,271,4/4/2024,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,800,800,1,1,No change
895,272,4/11/2024,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,800,800,1,1,No change
896,528,4/11/2024,Costco Wholesale,COST,D.A. Davidson,Michael Baker,Neutral,Neutral,680,680,0,0,No change
897,434,4/11/2024,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,830,820,1,1,No change
898,594,4/23/2024,Costco Wholesale,COST,Citi,Paul Lejuez,Neutral,Neutral,630,710,0,0,No change
899,273,5/6/2024,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,800,800,1,1,No change
900,439,5/9/2024,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,820,840,1,1,No change
901,197,5/14/2024,Costco Wholesale,COST,NaN,Greg Melich,Outperform,Outperform,820,820,1,1,No change
902,784,5/22/2024,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,850,850,1,1,No change
903,92,5/28/2024,Costco Wholesale,COST,Argus,Christopher Graja,Buy,Buy,900,900,1,1,No change
904,833,5/31/2024,Costco Wholesale,COST,Truist,Scot Ciccarelli,Buy,Buy,873,873,1,1,No change
905,578,5/31/2024,Costco Wholesale,COST,Td Cowen,Oliver Chen,Buy,Buy,850,850,1,1,No change
906,274,5/31/2024,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,850,850,1,1,No change
907,368,5/31/2024,Costco Wholesale,COST,Bmo,Kelly Bania,Outperform,Outperform,875,875,1,1,No change
908,177,5/31/2024,Costco Wholesale,COST,NaN,George Kelly,Equal Weight,Equal Weight,775,775,NaN,NaN,None
909,320,5/31/2024,Costco Wholesale,COST,NaN,Karen Short,Equal Weight,Equal Weight,765,765,NaN,NaN,None
910,485,5/31/2024,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,800,850,1,1,No change
911,15,5/31/2024,Costco Wholesale,COST,NaN,Bill Kirk,Neutral,Neutral,676,676,0,0,No change
912,204,5/31/2024,Costco Wholesale,COST,NaN,Greg Melich,Outperform,Outperform,860,860,1,1,No change
913,525,5/31/2024,Costco Wholesale,COST,D.A. Davidson,Michael Baker,Neutral,Neutral,680,780,0,0,No change
914,260,6/6/2024,Costco Wholesale,COST,Telsey Advisory,Joseph Feldman,Outperform,Outperform,850,900,1,1,No change
915,775,6/6/2024,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,850,905,1,1,No change
916,441,6/14/2024,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,890,940,1,1,No change
917,205,6/20/2024,Costco Wholesale,COST,NaN,Greg Melich,Outperform,Outperform,890,890,1,1,No change
918,214,6/25/2024,Costco Wholesale,COST,Tigress Partners,Ivan Feinseth,Buy,Buy,975,975,1,1,No change
919,275,7/8/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,900,900,1,1,No change
920,776,7/11/2024,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,905,950,1,1,No change
921,717,7/11/2024,Costco Wholesale,COST,Baird,Peter Benedict,Outperform,Outperform,975,975,1,1,No change
922,198,7/11/2024,Costco Wholesale,COST,NaN,Greg Melich,Outperform,Outperform,920,920,1,1,No change
923,494,7/11/2024,Costco Wholesale,COST,Stifel,Mark Astrachan,Buy,Buy,950,950,1,1,No change
924,178,7/11/2024,Costco Wholesale,COST,NaN,George Kelly,Equal Weight,Equal Weight,800,800,NaN,NaN,None
925,579,7/12/2024,Costco Wholesale,COST,Td Cowen,Oliver Chen,Buy,Buy,925,925,1,1,No change
926,276,8/5/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,925,925,1,1,No change
927,199,8/7/2024,Costco Wholesale,COST,NaN,Greg Melich,Outperform,Outperform,915,915,1,1,No change
928,785,8/8/2024,Costco Wholesale,COST,Oppenheimer,Rupesh Parikh,Outperform,Outperform,925,925,1,1,No change
929,84,8/8/2024,Costco Wholesale,COST,Gordon Haskett,Charles Grom,Accumulate,Buy,925,925,NaN,1,None
930,295,8/27/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,925,925,1,1,No change
931,495,9/6/2024,Costco Wholesale,COST,NaN,Mark Astrachan,Buy,Buy,915,915,1,1,No change
932,444,9/6/2024,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,975,975,1,1,No change
933,296,9/6/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,925,925,1,1,No change
934,529,9/6/2024,Costco Wholesale,COST,D.A. Davidson,Michael Baker,Neutral,Neutral,780,780,0,0,No change
935,297,9/27/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1000,1000,1,1,No change
936,828,9/27/2024,Costco Wholesale,COST,Truist,Scot Ciccarelli,Hold,Hold,873,909,0,0,No change
937,16,9/27/2024,Costco Wholesale,COST,NaN,Bill Kirk,Neutral,Neutral,755,755,0,0,No change
938,369,9/27/2024,Costco Wholesale,COST,NaN,Kelly Bania,Outperform,Outperform,980,980,1,1,No change
939,179,9/27/2024,Costco Wholesale,COST,NaN,George Kelly,Equal Weight,Equal Weight,850,850,NaN,NaN,None
940,435,9/27/2024,Costco Wholesale,COST,Loop Capital,Laura Champine,Buy,Buy,975,1005,1,1,No change
941,298,10/3/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1000,1000,1,1,No change
942,299,10/10/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1000,1000,1,1,No change
943,530,10/10/2024,Costco Wholesale,COST,D.A. Davidson,Michael Baker,Neutral,Neutral,880,880,0,0,No change
944,300,11/4/2024,Costco Wholesale,COST,NaN,Joseph Feldman,Outperform,Outperform,1000,1000,1,1,No change
